country,country_code,year,wage_usd_ppp_const,index_2000=100
New Zealand,NZL,2003,45634.668,107.62602247528822
New Zealand,NZL,2004,47232.702,111.39486863409616
New Zealand,NZL,2005,48031.868,113.27964311908826
New Zealand,NZL,2006,48326.759,113.97512194658319
New Zealand,NZL,2007,51149.289,120.63185224682718
New Zealand,NZL,2008,50555.355,119.23110240390432
New Zealand,NZL,2009,51172.793,120.68728470953864
New Zealand,NZL,2010,51733.264,122.00911451758606
New Zealand,NZL,2011,51694.982,121.91882922412454
New Zealand,NZL,2012,52811.673,124.55246316803647
New Zealand,NZL,2013,52104.127,122.88376774335846
New Zealand,NZL,2014,52307.73,123.36395050822564
New Zealand,NZL,2015,53250.01,125.58624888142768
New Zealand,NZL,2016,54984.814,129.6776570690411
New Zealand,NZL,2017,55362.023,130.56727687107144
New Zealand,NZL,2018,56744.507,133.82776414043707
New Zealand,NZL,2019,58453.96,137.85938385110197
New Zealand,NZL,2020,59982.433,141.46417548563014
New Zealand,NZL,2021,62548.88,147.51695278431973
New Zealand,NZL,2022,61835.637,145.834821402355
New Zealand,NZL,2023,61949.652,146.1037174300969
New Zealand,NZL,2024,62436.576,147.2520920247747
Norway,NOR,2000,51727.496,100.0
Norway,NOR,2001,53173.878,102.79615699936451
Norway,NOR,2002,55148.571,106.61364895760661
Norway,NOR,2003,55876.392,108.0206782095155
Norway,NOR,2004,57758.464,111.65911452586069
Norway,NOR,2005,59426.977,114.8846969124506
Norway,NOR,2006,61799.096,119.47049592348331
Norway,NOR,2007,64542.772,124.77459183409921
Norway,NOR,2008,65899.843,127.39809210946532
Norway,NOR,2009,66588.673,128.72974365509592
Norway,NOR,2010,67461.662,130.41741282044657
Norway,NOR,2011,69832.75,135.00121869421247
Norway,NOR,2012,71736.757,138.68205992418424
Norway,NOR,2013,73205.926,141.52226893024167
Norway,NOR,2014,73536.862,142.16203699479286
Norway,NOR,2015,73904.025,142.8718393791959
Norway,NOR,2016,72707.21,140.55814725692505
Norway,NOR,2017,72524.731,140.2053774263498
Norway,NOR,2018,72871.271,140.8753112657918
Norway,NOR,2019,74180.068,143.40548786664638
Norway,NOR,2020,74389.481,143.810326716762
Norway,NOR,2021,76396.354,147.69002930279092
Norway,NOR,2022,75862.057,146.65712216187694
Norway,NOR,2023,75026.67,145.0421454771366
Norway,NOR,2024,74863.73,144.72714859424087
OECD,OECD,2000,51214.815,100.0
OECD,OECD,2001,51750.366,101.04569546917236
OECD,OECD,2002,51931.095,101.39857968831869
OECD,OECD,2003,52399.609,102.313381391693
OECD,OECD,2004,53096.346,103.67380219961743
OECD,OECD,2005,53462.233,104.38821852622137
OECD,OECD,2006,53897.63,105.23835729954311
OECD,OECD,2007,54621.638,106.65202637166608
OECD,OECD,2008,54591.449,106.59308053734061
OECD,OECD,2009,54990.553,107.3723550499987
OECD,OECD,2010,55090.829,107.56814995817126
OECD,OECD,2011,55199.061,107.7794794338318
OECD,OECD,2012,55249.585,107.87813057608427
OECD,OECD,2013,55471.14,108.31073001044717
OECD,OECD,2014,55920.538,109.18820657655407
OECD,OECD,2015,56833.486,110.97079233811543
OECD,OECD,2016,57328.166,111.93668472687052
OECD,OECD,2017,57744.348,112.74930505948326
OECD,OECD,2018,58613.165,114.44572239497496
OECD,OECD,2019,59607.695,116.38760190776829
OECD,OECD,2020,60527.928,118.18441206904681
OECD,OECD,2021,61507.517,120.09711838263986
OECD,OECD,2022,60201.129,117.54631740835147
OECD,OECD,2023,60495.713,118.12151034812877
OECD,OECD,2024,61146.947,119.39308381764144
Poland,POL,2000,27136.382,100.0
Poland,POL,2001,28678.045,105.68116633971323
Poland,POL,2002,28576.148,105.30566676132435
Poland,POL,2003,28925.345,106.59248900608783
Poland,POL,2004,28287.634,104.24246681079298
Poland,POL,2005,28176.716,103.83372403881991
Poland,POL,2006,28365.129,104.5280428319442
Poland,POL,2007,29294.747,107.95376848689702
Poland,POL,2008,30833.397,113.6238316515444
Poland,POL,2009,30813.827,113.55171444741602
Poland,POL,2010,32067.767,118.17259574249802
Poland,POL,2011,32244.936,118.82547938778279
Poland,POL,2012,31928.483,117.65932171797994
Poland,POL,2013,32275.745,118.93901331430254
Poland,POL,2014,33012.234,121.65304129341926
Poland,POL,2015,33825.151,124.64871330304827
Poland,POL,2016,35614.62,131.2430669644907
Poland,POL,2017,37071.011,136.60999834097262
Poland,POL,2018,39436.413,145.32671673032903
Poland,POL,2019,41872.122,154.30252271655078
Poland,POL,2020,42609.587,157.02014734314986
Poland,POL,2021,42383.302,156.1862668354241
Poland,POL,2022,40538.726,149.38883893954616
Poland,POL,2023,41577.518,153.21688057015115
Poland,POL,2024,44210.61,162.92006060351008
Portugal,PRT,2000,37274.178,100.0
Portugal,PRT,2001,37423.861,100.40157290658428
Portugal,PRT,2002,37407.735,100.35830971242343
Portugal,PRT,2003,37321.556,100.12710676007394
Portugal,PRT,2004,37371.102,100.26002987912972
Portugal,PRT,2005,37166.811,99.71195340645741
Portugal,PRT,2006,36360.178,97.54790031855296
Portugal,PRT,2007,36602.684,98.19850084956937
Portugal,PRT,2008,36480.541,97.87081287211753
Portugal,PRT,2009,37908.795,101.70256470846923
Portugal,PRT,2010,37767.447,101.3233531266605
Portugal,PRT,2011,36895.314,98.9835751709937
Portugal,PRT,2012,35275.049,94.63669192114712
Portugal,PRT,2013,35943.669,96.43048063997549
Portugal,PRT,2014,35355.799,94.85332983064039
Portugal,PRT,2015,35271.283,94.6265884119564
Portugal,PRT,2016,35282.081,94.6555575283243
Portugal,PRT,2017,35428.086,95.04726301408981
Portugal,PRT,2018,36005.681,96.59684782317667
Portugal,PRT,2019,37404.247,100.3489520278623
Portugal,PRT,2020,37661.36,101.0387405458009
Portugal,PRT,2021,38404.49,103.03242636229295
Portugal,PRT,2022,37961.497,101.8439548150465
Portugal,PRT,2023,38958.113,104.5176985526012
Portugal,PRT,2024,40002.449,107.31946657549362
Slovak Republic,SVK,2000,21643.829,100.00000000000001
Slovak Republic,SVK,2001,21647.809,100.01838861321626
Slovak Republic,SVK,2002,22763.72,105.1741815184365
Slovak Republic,SVK,2003,23201.622,107.19740023819259
Slovak Republic,SVK,2004,23539.214,108.75716122133471
Slovak Republic,SVK,2005,24984.059,115.43271294556983
Slovak Republic,SVK,2006,25845.462,119.41261409891938
Slovak Republic,SVK,2007,27434.759,126.75557083730423
Slovak Republic,SVK,2008,27714.633,128.0486599667739
Slovak Republic,SVK,2009,28660.257,132.41768358084883
Slovak Republic,SVK,2010,29920.694,138.24122339905753
Slovak Republic,SVK,2011,29656.066,137.01857467086808
Slovak Republic,SVK,2012,29283.472,135.2970955370235
Slovak Republic,SVK,2013,29511.472,136.3505135805684
Slovak Republic,SVK,2014,30100.992,139.07424605877267
Slovak Republic,SVK,2015,31285.978,144.5491830488958
Slovak Republic,SVK,2016,32277.78,149.13156077882522
Slovak Republic,SVK,2017,33232.174,153.54110402554002
Slovak Republic,SVK,2018,34174.491,157.89484845772898
Slovak Republic,SVK,2019,35290.917,163.05302079405635
Slovak Republic,SVK,2020,35748.465,165.16700903523122
Slovak Republic,SVK,2021,36557.14,168.90329340524727
Slovak Republic,SVK,2022,34643.779,160.06307848763728
Slovak Republic,SVK,2023,34562.22,159.68625514459572
Slovak Republic,SVK,2024,36105.364,166.81597327349056
Slovenia,SVN,2000,38154.495,100.0
Slovenia,SVN,2001,39697.443,104.04394816390571
Slovenia,SVN,2002,39770.539,104.23552716396848
Slovenia,SVN,2003,40663.202,106.57512830401764
Slovenia,SVN,2004,42724.569,111.9778128369934
Slovenia,SVN,2005,44283.773,116.06436672795694
Slovenia,SVN,2006,45668.196,119.69283304627673
Slovenia,SVN,2007,46661.884,122.29721294961443
Slovenia,SVN,2008,47434.116,124.32117369133047
Slovenia,SVN,2009,47897.977,125.53691773407039
Slovenia,SVN,2010,49258.775,129.1034647424897
Slovenia,SVN,2011,49094.396,128.6726400126643
Slovenia,SVN,2012,47523.031,124.55421307502563
Slovenia,SVN,2013,46973.509,123.11395813258697
Slovenia,SVN,2014,47812.342,125.31247497837408
Slovenia,SVN,2015,48736.662,127.73504668322825
Slovenia,SVN,2016,50550.525,132.48904224784
Slovenia,SVN,2017,51713.13,135.53614063035036
Slovenia,SVN,2018,52643.212,137.9738140945123
Slovenia,SVN,2019,54122.774,141.85163242233972
Slovenia,SVN,2020,55726.116,146.05386862019796
Slovenia,SVN,2021,58106.435,152.29250184021566
Slovenia,SVN,2022,55930.334,146.5891083082085
Slovenia,SVN,2023,58531.994,153.40785928368334
Slovenia,SVN,2024,61776.28,161.91088363245274
Spain,ESP,2000,51905.267,100.0
Spain,ESP,2001,51633.645,99.47669665199872
Spain,ESP,2002,51892.464,99.97533390975525
Spain,ESP,2003,51628.571,99.46692115079574
Spain,ESP,2004,50971.497,98.20101108428939
Spain,ESP,2005,51191.285,98.62445173434904
Spain,ESP,2006,50946.93,98.15368062743998
Spain,ESP,2007,51498.848,99.21699853696929
Spain,ESP,2008,53318.729,102.7231571701577
Spain,ESP,2009,56675.193,109.1896762615632
Spain,ESP,2010,56137.603,108.1539624870825
Spain,ESP,2011,55135.424,106.2231776979396
Spain,ESP,2012,53590.706,103.24714445645756
Spain,ESP,2013,53598.418,103.26200229352446
Spain,ESP,2014,53430.788,102.93904855551557
Spain,ESP,2015,54228.251,104.47543021019428
Spain,ESP,2016,53926.995,103.89503439024791
Spain,ESP,2017,53224.488,102.54159370762893
Spain,ESP,2018,53084.228,102.2713706491482
Spain,ESP,2019,53700.459,103.45859313275473
Spain,ESP,2020,53463.182,103.00145840690888
Spain,ESP,2021,55356.659,106.64940611903606
Spain,ESP,2022,53954.498,103.94802130581468
Spain,ESP,2023,54459.604,104.92115183609403
Spain,ESP,2024,54564.408,105.12306583453277
Sweden,SWE,2000,44677.134,99.99999999999999
Sweden,SWE,2001,45204.129,101.17956312954185
Sweden,SWE,2002,45805.063,102.52462255076613
Sweden,SWE,2003,46186.957,103.37940880451285
Sweden,SWE,2004,47711.077,106.79081831882951
Sweden,SWE,2005,48903.574,109.45996222586706
Sweden,SWE,2006,50273.23,112.52563783522909
Sweden,SWE,2007,51961.973,116.30551995568919
Sweden,SWE,2008,52957.345,118.5334426330928
Sweden,SWE,2009,53136.007,118.93333847242754
Sweden,SWE,2010,53787.945,120.39255920041784
Sweden,SWE,2011,54613.811,122.24107974338732
Sweden,SWE,2012,55767.103,124.82247182641575
Sweden,SWE,2013,56389.216,126.21493581034092
Sweden,SWE,2014,57017.496,127.62120327593081
Sweden,SWE,2015,57866.957,129.52253606956972
Sweden,SWE,2016,58772.062,131.54841579587446
Sweden,SWE,2017,59097.301,132.27639221441555
Sweden,SWE,2018,59392.321,132.93673000600265
Sweden,SWE,2019,60019.439,134.34039658855465
Sweden,SWE,2020,60782.828,136.04907602175197
Sweden,SWE,2021,62240.011,139.31066169105654
Sweden,SWE,2022,60566.698,135.56531625327622
Sweden,SWE,2023,59058.071,132.18858443337035
Sweden,SWE,2024,60415.321,135.22649192313904
Switzerland,CHE,2000,72385.662,100.0
Switzerland,CHE,2001,76408.724,105.5578161321506
Switzerland,CHE,2002,77948.301,107.68472491140581
Switzerland,CHE,2003,77556.657,107.14367301082363
Switzerland,CHE,2004,76996.722,106.37012893520266
Switzerland,CHE,2005,78204.109,108.03812086432255
Switzerland,CHE,2006,78428.306,108.34784656663084
Switzerland,CHE,2007,79355.894,109.62929923884651
Switzerland,CHE,2008,79783.509,110.2200446823295
Switzerland,CHE,2009,81197.456,112.17339699124395
Switzerland,CHE,2010,80823.349,111.6565722642697
Switzerland,CHE,2011,81342.649,112.37397953202391
Switzerland,CHE,2012,82526.691,114.00972059908771
Switzerland,CHE,2013,83599.467,115.49174890463806
Switzerland,CHE,2014,83762.274,115.71666499368342
Switzerland,CHE,2015,84264.574,116.41058694745375
Switzerland,CHE,2016,83965.905,115.99797899202746
Switzerland,CHE,2017,83569.001,115.44966045900085
Switzerland,CHE,2018,83328.535,115.11745931121001
Switzerland,CHE,2019,84911.132,117.30379974973496
Switzerland,CHE,2020,83154.689,114.87729296445475
Switzerland,CHE,2021,86386.832,119.34246315244032
Switzerland,CHE,2022,87339.04,120.65792808526086
Switzerland,CHE,2023,86535.328,119.54760875157845
Switzerland,CHE,2024,87468.235,120.83640956409296
Türkiye,TUR,2000,21455.859,100.0
Türkiye,TUR,2001,19695.201,91.79404562641841
Türkiye,TUR,2002,19962.522,93.03995705788336
Türkiye,TUR,2003,21198.72,98.80154413766421
Türkiye,TUR,2004,22601.419,105.33914768921628
Türkiye,TUR,2005,23452.568,109.30612472798222
Türkiye,TUR,2006,23581.01,109.9047584158714
Türkiye,TUR,2007,24392.658,113.68763189579126
Türkiye,TUR,2008,24252.388,113.03387107456288
Türkiye,TUR,2009,24527.374,114.31550701372524
Türkiye,TUR,2010,25137.487,117.15907995107537
Türkiye,TUR,2011,25543.945,119.05347159486833
Türkiye,TUR,2012,26574.876,123.85836428175632
Türkiye,TUR,2013,27798.209,129.55999104953102
Türkiye,TUR,2014,28746.408,133.9792920898669
Türkiye,TUR,2015,29471.369,137.35814072976524
Türkiye,TUR,2016,33097.871,154.26029319077833
Türkiye,TUR,2017,32475.343,151.3588572706411
Türkiye,TUR,2018,33061.616,154.0913183666988
Türkiye,TUR,2019,35161.578,163.87867761435234
Türkiye,TUR,2020,34948.959,162.88771752275218
Türkiye,TUR,2021,36232.508,168.86999490442216
Türkiye,TUR,2022,35675.551,166.27416781588656
Türkiye,TUR,2023,47252.567,220.23153209573198
United Kingdom,GBR,2000,52593.342,99.99999999999999
United Kingdom,GBR,2001,54743.935,104.08909743746652
United Kingdom,GBR,2002,55339.732,105.22193474603688
United Kingdom,GBR,2003,57094.795,108.55897881522722
United Kingdom,GBR,2004,58770.982,111.74604952847454
United Kingdom,GBR,2005,59357.288,112.86084082658219
United Kingdom,GBR,2006,60350.978,114.75022446757616
United Kingdom,GBR,2007,62815.579,119.4363708623042
United Kingdom,GBR,2008,61138.752,116.2480832649882
United Kingdom,GBR,2009,60961.878,115.91177833878669
United Kingdom,GBR,2010,61224.207,116.41056580888129
United Kingdom,GBR,2011,60107.071,114.28646424484683
United Kingdom,GBR,2012,59635.157,113.38917576297015
United Kingdom,GBR,2013,60147.759,114.36382764951503
United Kingdom,GBR,2014,60339.735,114.72884723697537
United Kingdom,GBR,2015,61166.958,116.30171362755385
United Kingdom,GBR,2016,61886.804,117.6704153921232
United Kingdom,GBR,2017,62302.379,118.46058194970765
United Kingdom,GBR,2018,62515.19,118.86521681774853
United Kingdom,GBR,2019,63237.752,120.23908273408449
United Kingdom,GBR,2020,62432.983,118.70890996050413
United Kingdom,GBR,2021,63586.187,120.90159054733583
United Kingdom,GBR,2022,62476.54,118.79172842828662
United Kingdom,GBR,2023,62797.046,119.40113256160829
United Kingdom,GBR,2024,63690.773,121.10044841797657
United States,USA,2000,64927.983,100.0
United States,USA,2001,65426.917,100.768442167686
United States,USA,2002,65953.109,101.57886623399342
United States,USA,2003,66661.954,102.670606601163
United States,USA,2004,67897.332,104.57329623191897
United States,USA,2005,67961.013,104.67137566863892
United States,USA,2006,68978.508,106.23848888082662
United States,USA,2007,70283.563,108.24849279547156
United States,USA,2008,70110.671,107.98221007419868
United States,USA,2009,70813.355,109.06446146648356
United States,USA,2010,71439.498,110.02882686190947
United States,USA,2011,71536.739,110.17859433581974
United States,USA,2012,72146.935,111.11839867257235
United States,USA,2013,71827.448,110.62633502722548
United States,USA,2014,72956.685,112.36554968910708
United States,USA,2015,74825.132,115.24327191867334
United States,USA,2016,74951.209,115.43745167626723
United States,USA,2017,75768.867,116.69678234113634
United States,USA,2018,76663.545,118.07473674332375
United States,USA,2019,78044.387,120.20146536817569
United States,USA,2020,82783.413,127.50036143891917
United States,USA,2021,84211.21,129.6994086509664
United States,USA,2022,81837.833,126.04400940654509
United States,USA,2023,82078.428,126.41456612012728
United States,USA,2024,82932.937,127.73065351498752
